name;TCC;LCC
org.apache.commons.collections4.properties.OrderedProperties;0.8571428571428571;0.8571428571428571
org.apache.commons.collections4.properties.SortedPropertiesFactory;0.0;0.0
org.apache.commons.collections4.properties.AbstractPropertiesFactory;0.0;0.0
org.apache.commons.collections4.properties.AbstractPropertiesFactory.PropertyFormat;0.0;0.0
org.apache.commons.collections4.properties.PropertiesFactory;0.0;0.0
org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties;0.0;0.0
org.apache.commons.collections4.properties.SortedProperties;0.0;0.0
org.apache.commons.collections4.Bag;0.0;0.0
org.apache.commons.collections4.bidimap.UnmodifiableBidiMap;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator;0.0;0.0
org.apache.commons.collections4.bidimap.DualTreeBidiMap;0.0;0.0
org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator;0.8222222222222222;1.0
org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator;0.0;0.0
org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap;0.0;0.0
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap;0.06195596518177163;0.09728622631848437
org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractView;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.AbstractViewIterator;0.9;1.0
org.apache.commons.collections4.bidimap.TreeBidiMap.DataElement;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.EntryView;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.InverseEntryView;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapEntryIterator;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapIterator;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.KeyView;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.Node;0.12105263157894737;0.12105263157894737
org.apache.commons.collections4.bidimap.TreeBidiMap.ValueView;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapEntryIterator;0.0;0.0
org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapIterator;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator;0.0;0.0
org.apache.commons.collections4.bidimap.DualHashBidiMap;0.0;0.0
org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap;0.3043478260869565;0.35968379446640314
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.BidiMapIterator;0.8571428571428571;1.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.EntrySet;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.EntrySetIterator;1.0;1.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.KeySet;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.KeySetIterator;1.0;1.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.MapEntry;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.Values;0.0;0.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.ValuesIterator;1.0;1.0
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.View;0.4;0.4
org.apache.commons.collections4.SetValuedMap;0.0;0.0
org.apache.commons.collections4.MultiSet;0.0;0.0
org.apache.commons.collections4.MultiSet.Entry;0.0;0.0
org.apache.commons.collections4.set.TransformedSortedSet;0.0;0.0
org.apache.commons.collections4.set.TransformedNavigableSet;0.0;0.0
org.apache.commons.collections4.set.MapBackedSet;1.0;1.0
org.apache.commons.collections4.set.TransformedSet;0.0;0.0
org.apache.commons.collections4.set.UnmodifiableSet;0.0;0.0
org.apache.commons.collections4.set.AbstractSetDecorator;0.0;0.0
